"","Name","number.bets","percentage.win","profit.loss","N.purch","rank.profit","rank.npurc","puntaje_total","rank_total"
"239","Fernando Hassan 3",51,0.215686274509804,-0.63253254292198,505,0.104444444444444,0.842222222222222,0.946666666666667,47
"240","Juan Londono 1",43,0.27906976744186,-0.277576686008349,446,0.495555555555556,0.455555555555556,0.951111111111111,47
"241","Manuela Hassan 3",54,0.240740740740741,-0.623478531597244,505,0.115555555555556,0.842222222222222,0.957777777777778,47
"242","Alejandro Ramirez 4",43,0.348837209302326,0.488962258330343,383,0.864444444444444,0.0777777777777778,0.942222222222222,46
"243","Mateo Londono 2",44,0.25,-0.369155312286753,456,0.395555555555556,0.546666666666667,0.942222222222222,46
"244","Mateo Uribe 2",43,0.27906976744186,-0.250123106691024,442,0.522222222222222,0.42,0.942222222222222,46
"245","Mr Graciano 5",50,0.24,-0.475504325425269,476,0.273333333333333,0.671111111111111,0.944444444444444,46
"246","Sebastian Ramirez 4",43,0.27906976744186,0.155840006979435,402,0.78,0.162222222222222,0.942222222222222,46
"247","Andres Ramirez 1",51,0.176470588235294,-0.774214734739525,525,0.02,0.917777777777778,0.937777777777778,45
"248","Fernando Molina 1",43,0.325581395348837,-0.320072292008542,449,0.448888888888889,0.491111111111111,0.94,45
"249","Mateo Perez 3",42,0.30952380952381,-0.0735963897351962,423,0.651111111111111,0.288888888888889,0.94,45
"250","Mateo Ramirez 2",53,0.30188679245283,-0.543892839277375,486,0.206666666666667,0.733333333333333,0.94,45
"251","Andrea Hassan 4",43,0.348837209302326,0.0702090995400317,404,0.746666666666667,0.18,0.926666666666667,44
"252","Fernando Chip 3",45,0.222222222222222,-0.548582185986829,486,0.2,0.733333333333333,0.933333333333333,44
"253","Juan Chip 2",46,0.282608695652174,-0.513947781079284,481,0.226666666666667,0.697777777777778,0.924444444444445,44
"254","Mateo Chip 1",46,0.260869565217391,-0.502356962886614,480,0.242222222222222,0.684444444444444,0.926666666666667,44
"255","Mr Ramirez 4",42,0.357142857142857,-0.0307616153533883,418,0.668888888888889,0.26,0.928888888888889,44
"256","Alejandro Hassan 1",50,0.2,-0.665352866822318,502,0.0844444444444444,0.831111111111111,0.915555555555556,43
"257","Andrea Chip 3",45,0.288888888888889,-0.100507729043444,423,0.622222222222222,0.288888888888889,0.911111111111111,43
"258","Mateo Perez 2",51,0.156862745098039,-0.789114100947823,523,0.0111111111111111,0.906666666666667,0.917777777777778,43
"259","Mateo Uribe 5",41,0.317073170731707,0.0557731279055167,407,0.724444444444444,0.193333333333333,0.917777777777778,43
"260","Alejandro Londono 2",49,0.26530612244898,-0.631184901761188,496,0.108888888888889,0.8,0.908888888888889,42
"261","Andres Hassan 4",44,0.295454545454545,-0.386589534173461,455,0.362222222222222,0.54,0.902222222222222,42
"262","Fernando Londono 5",39,0.384615384615385,0.0780007762357822,400,0.751111111111111,0.146666666666667,0.897777777777778,42
"263","Juan Graciano 4",50,0.22,-0.497290441600331,473,0.251111111111111,0.653333333333333,0.904444444444444,42
"264","Mateo Ramirez 3",41,0.390243902439024,0.0523429727268827,402,0.722222222222222,0.162222222222222,0.884444444444444,42
"265","Andrea Graciano 3",44,0.204545454545455,-0.365879221744224,448,0.402222222222222,0.477777777777778,0.88,41
"266","Fernando Londono 2",54,0.185185185185185,-0.720564486347613,502,0.0466666666666667,0.831111111111111,0.877777777777778,41
"267","Mateo Jaramillo 2",36,0.361111111111111,0.410974249822357,358,0.846666666666667,0.0333333333333333,0.88,41
"268","Sebastian Molina 4",47,0.234042553191489,-0.628501473063858,492,0.111111111111111,0.766666666666667,0.877777777777778,41
"269","Andrea Londono 2",45,0.244444444444444,-0.32007971937858,443,0.446666666666667,0.424444444444444,0.871111111111111,40
"270","Andrea Ramirez 5",46,0.282608695652174,-0.263826739620042,433,0.506666666666667,0.368888888888889,0.875555555555556,40
"271","Andrea Uribe 3",44,0.318181818181818,0.0491363648354104,401,0.717777777777778,0.153333333333333,0.871111111111111,40
"272","Fernando Hassan 2",44,0.295454545454545,-0.237302005628936,430,0.535555555555556,0.337777777777778,0.873333333333333,40
"273","Fernando Molina 5",43,0.255813953488372,-0.280418373389582,435,0.491111111111111,0.382222222222222,0.873333333333333,40
"274","Sebastian Perez 4",45,0.133333333333333,-0.641484433941001,493,0.0977777777777778,0.773333333333333,0.871111111111111,40
"275","Alejandro Graciano 5",44,0.25,0.102669405753669,392,0.76,0.106666666666667,0.866666666666667,39
"276","Andres Chip 4",45,0.266666666666667,-0.27710957459975,432,0.497777777777778,0.362222222222222,0.86,39
"277","Manuela Chip 2",47,0.297872340425532,-0.380313391520582,449,0.377777777777778,0.491111111111111,0.868888888888889,39
"278","Manuela Hassan 2",43,0.302325581395349,-0.0814667600083279,413,0.64,0.22,0.86,39
"279","Mr Uribe 4",45,0.311111111111111,-0.364655109890843,446,0.404444444444444,0.455555555555556,0.86,39
"280","Andres Perez 1",44,0.272727272727273,-0.317692450731786,439,0.451111111111111,0.402222222222222,0.853333333333333,38
"281","Andres Perez 2",40,0.325,-0.206015656605645,425,0.546666666666667,0.306666666666667,0.853333333333333,38
"282","Mateo Posada 5",47,0.25531914893617,-0.462828867843134,458,0.293333333333333,0.56,0.853333333333333,38
"283","Sebastian Perez 5",41,0.268292682926829,0.0146389373740747,402,0.693333333333333,0.162222222222222,0.855555555555556,38
"284","Alejandro Chip 2",43,0.255813953488372,0.00957473268564324,401,0.686666666666667,0.153333333333333,0.84,37
"285","Alejandro Londono 1",41,0.317073170731707,-0.132828614715722,417,0.595555555555556,0.253333333333333,0.848888888888889,37
"286","Alejandro Uribe 2",45,0.266666666666667,-0.307134852309942,434,0.464444444444444,0.375555555555556,0.84,37
"287","Fernando Perez 4",43,0.27906976744186,-0.249719643801101,428,0.524444444444444,0.324444444444444,0.848888888888889,37
"288","Alejandro Hassan 3",46,0.260869565217391,-0.373018952511684,445,0.391111111111111,0.446666666666667,0.837777777777778,36
"289","Andres Chip 1",47,0.234042553191489,-0.611532564587205,484,0.124444444444444,0.711111111111111,0.835555555555556,36
"290","Andres Ramirez 3",41,0.268292682926829,-0.256524936380871,428,0.513333333333333,0.324444444444444,0.837777777777778,36
"291","Fernando Jaramillo 1",43,0.27906976744186,-0.260150696984162,428,0.511111111111111,0.324444444444444,0.835555555555555,36
"292","Alejandro Posada 4",47,0.191489361702128,-0.603172042978812,481,0.133333333333333,0.697777777777778,0.831111111111111,35
"293","Alejandro Uribe 3",48,0.229166666666667,-0.710818820369594,494,0.0533333333333333,0.777777777777778,0.831111111111111,35
"294","Fernando Hassan 1",40,0.25,-0.367196203143353,444,0.397777777777778,0.435555555555556,0.833333333333333,35
"295","Sebastian Londono 3",36,0.305555555555556,0.106622108179213,377,0.766666666666667,0.0666666666666667,0.833333333333333,35
"296","Andres Jaramillo 5",41,0.268292682926829,0.151333933283633,370,0.777777777777778,0.0511111111111111,0.828888888888889,34
"297","Manuela Londono 4",45,0.244444444444444,-0.472563792772713,456,0.277777777777778,0.546666666666667,0.824444444444444,34
"298","Mateo Chip 5",53,0.169811320754717,-0.721743957182032,495,0.0444444444444444,0.786666666666667,0.831111111111111,34
"299","Sebastian Chip 5",43,0.302325581395349,-0.316385034211988,434,0.453333333333333,0.375555555555556,0.828888888888889,34
"300","Sebastian Londono 5",45,0.222222222222222,-0.588095530229891,475,0.153333333333333,0.668888888888889,0.822222222222222,34
"301","Fernando Posada 4",39,0.333333333333333,0.0786128090457585,376,0.753333333333333,0.0644444444444444,0.817777777777778,33
"302","Mr Graciano 4",47,0.234042553191489,-0.58210104231259,473,0.16,0.653333333333333,0.813333333333333,33
"303","Mr Posada 3",49,0.142857142857143,-0.686696883672786,490,0.06,0.753333333333333,0.813333333333333,33
"304","Sebastian Chip 1",45,0.222222222222222,-0.580375686612035,473,0.162222222222222,0.653333333333333,0.815555555555556,33
"305","Andres Uribe 2",50,0.26,-0.438780139066384,449,0.317777777777778,0.491111111111111,0.808888888888889,32
"306","Fernando Perez 1",46,0.239130434782609,-0.591332043435728,474,0.148888888888889,0.657777777777778,0.806666666666667,32
"307","Mateo Jaramillo 1",48,0.104166666666667,-0.793911904141369,496,0.00888888888888889,0.8,0.808888888888889,32
"308","Mr Posada 5",41,0.24390243902439,0.013605928861997,394,0.691111111111111,0.113333333333333,0.804444444444444,32
"309","Sebastian Perez 3",40,0.25,-0.203547024209613,418,0.548888888888889,0.26,0.808888888888889,32
"310","Andrea Molina 1",45,0.177777777777778,-0.560814211022961,464,0.195555555555556,0.6,0.795555555555556,31
"311","Fernando Molina 2",44,0.272727272727273,-0.380202194509378,441,0.38,0.415555555555556,0.795555555555556,31
"312","Juan Hassan 2",43,0.348837209302326,-0.00724709468292573,395,0.677777777777778,0.12,0.797777777777778,31
"313","Juan Molina 2",46,0.326086956521739,-0.330213881534769,432,0.435555555555556,0.362222222222222,0.797777777777778,31
"314","Mr Molina 1",44,0.318181818181818,-0.300553026720676,429,0.468888888888889,0.331111111111111,0.8,31
"315","Alejandro Ramirez 5",43,0.302325581395349,-0.465583584622886,450,0.288888888888889,0.495555555555556,0.784444444444444,30
"316","Andrea Posada 4",45,0.244444444444444,-0.46305896104908,451,0.291111111111111,0.5,0.791111111111111,30
"317","Fernando Londono 1",41,0.292682926829268,-0.177021267050228,413,0.566666666666667,0.22,0.786666666666667,30
"318","Juan Uribe 5",44,0.25,-0.467529206470082,452,0.28,0.513333333333333,0.793333333333333,30
"319","Alejandro Jaramillo 1",51,0.235294117647059,-0.503080373928483,455,0.237777777777778,0.54,0.777777777777778,29
"320","Andres Posada 3",42,0.357142857142857,-0.109724085854343,403,0.615555555555556,0.166666666666667,0.782222222222222,29
"321","Mateo Perez 1",49,0.224489795918367,-0.58318047539072,468,0.157777777777778,0.62,0.777777777777778,29
"322","Sebastian Jaramillo 5",39,0.307692307692308,-0.0148538862049099,394,0.671111111111111,0.113333333333333,0.784444444444444,29
"323","Andres Uribe 5",44,0.25,-0.334337422990345,429,0.433333333333333,0.331111111111111,0.764444444444444,28
"324","Fernando Graciano 3",44,0.25,-0.495338422350014,452,0.255555555555556,0.513333333333333,0.768888888888889,28
"325","Juan Ramirez 1",42,0.261904761904762,-0.306077654833013,425,0.466666666666667,0.306666666666667,0.773333333333333,28
"326","Manuela Jaramillo 4",43,0.232558139534884,-0.148079076519948,406,0.588888888888889,0.186666666666667,0.775555555555556,28
"327","Mateo Hassan 4",41,0.341463414634146,-0.309092153591817,426,0.46,0.311111111111111,0.771111111111111,28
"328","Andres Molina 1",43,0.232558139534884,-0.371990276118416,432,0.393333333333333,0.362222222222222,0.755555555555556,27
"329","Mateo Graciano 1",45,0.266666666666667,-0.511653956489003,454,0.228888888888889,0.526666666666667,0.755555555555556,27
"330","Mr Molina 3",40,0.3,-0.377923663113717,433,0.382222222222222,0.368888888888889,0.751111111111111,27
"331","Sebastian Londono 2",40,0.325,-0.29180405578098,423,0.473333333333333,0.288888888888889,0.762222222222222,27
"332","Alejandro Chip 5",38,0.289473684210526,-0.25405539655183,412,0.52,0.211111111111111,0.731111111111111,26
"333","Alejandro Perez 2",42,0.30952380952381,-0.340587984342021,426,0.426666666666667,0.311111111111111,0.737777777777778,26
"334","Manuela Uribe 4",39,0.282051282051282,-0.000182014572507994,375,0.684444444444444,0.0622222222222222,0.746666666666667,26
"335","Mateo Londono 4",39,0.205128205128205,-0.173819597701491,404,0.568888888888889,0.18,0.748888888888889,26
"336","Sebastian Posada 1",39,0.282051282051282,-0.149879818351305,402,0.586666666666667,0.162222222222222,0.748888888888889,26
"337","Alejandro Chip 3",45,0.2,-0.716439239248692,477,0.0511111111111111,0.677777777777778,0.728888888888889,25
"338","Alejandro Posada 5",47,0.234042553191489,-0.666548117614574,471,0.0822222222222222,0.637777777777778,0.72,25
"339","Juan Hassan 5",40,0.35,-0.280724265679314,415,0.486666666666667,0.228888888888889,0.715555555555556,25
"340","Juan Jaramillo 2",38,0.210526315789474,-0.0357293497674365,375,0.666666666666667,0.0622222222222222,0.728888888888889,25
"341","Andrea Hassan 2",45,0.288888888888889,-0.181481865551028,400,0.564444444444444,0.146666666666667,0.711111111111111,24
"342","Andrea Hassan 3",47,0.212765957446809,-0.679919133537471,472,0.0666666666666667,0.646666666666667,0.713333333333333,24
"343","Fernando Perez 3",42,0.30952380952381,-0.123289783296579,393,0.604444444444444,0.108888888888889,0.713333333333333,24
"344","Juan Posada 5",36,0.222222222222222,-0.00160298009357762,354,0.682222222222222,0.0288888888888889,0.711111111111111,24
"345","Sebastian Perez 1",47,0.234042553191489,-0.504124372577601,448,0.235555555555556,0.477777777777778,0.713333333333333,24
"346","Andrea Ramirez 3",41,0.292682926829268,-0.424014188420903,433,0.331111111111111,0.368888888888889,0.7,23
"347","Fernando Molina 3",42,0.285714285714286,-0.131024224628687,384,0.597777777777778,0.0866666666666667,0.684444444444444,23
"348","Manuela Uribe 3",45,0.177777777777778,-0.675949392666702,466,0.0711111111111111,0.608888888888889,0.68,23
"349","Mateo Posada 3",44,0.25,-0.60378971489234,458,0.128888888888889,0.56,0.688888888888889,23
"350","Alejandro Graciano 4",46,0.217391304347826,-0.760726439342199,470,0.0266666666666667,0.635555555555556,0.662222222222222,22
"351","Andrea Graciano 1",43,0.186046511627907,-0.583917216691272,453,0.155555555555556,0.522222222222222,0.677777777777778,22
"352","Manuela Jaramillo 5",34,0.323529411764706,-0.0815556557546762,352,0.637777777777778,0.0266666666666667,0.664444444444444,22
"353","Manuela Perez 4",34,0.382352941176471,-0.0460460351101161,322,0.662222222222222,0.00666666666666667,0.668888888888889,22
"354","Sebastian Ramirez 2",44,0.227272727272727,-0.488921527837992,439,0.26,0.402222222222222,0.662222222222222,22
"355","Andrea Hassan 5",45,0.222222222222222,-0.532253660461092,444,0.213333333333333,0.435555555555556,0.648888888888889,21
"356","Fernando Posada 3",40,0.275,-0.186693485503123,389,0.56,0.1,0.66,21
"357","Mateo Ramirez 1",38,0.368421052631579,-0.103022767599821,359,0.62,0.0377777777777778,0.657777777777778,21
"358","Sebastian Hassan 1",45,0.222222222222222,-0.455992057213185,431,0.3,0.351111111111111,0.651111111111111,21
"359","Alejandro Perez 1",39,0.307692307692308,-0.196243383466745,382,0.555555555555556,0.0755555555555556,0.631111111111111,20
"360","Alejandro Uribe 1",37,0.243243243243243,-0.272910131243341,397,0.5,0.126666666666667,0.626666666666667,20
"361","Andrea Molina 2",35,0.285714285714286,-0.151523985015878,362,0.584444444444444,0.0422222222222222,0.626666666666667,20
"362","Juan Molina 1",44,0.25,-0.579029692305939,447,0.166666666666667,0.462222222222222,0.628888888888889,20
"363","Juan Uribe 3",41,0.268292682926829,-0.232305142311408,392,0.537777777777778,0.106666666666667,0.644444444444444,20
"364","Manuela Posada 2",46,0.347826086956522,-0.400019618059441,421,0.355555555555556,0.273333333333333,0.628888888888889,20
"365","Mateo Hassan 5",43,0.209302325581395,-0.38278623423127,417,0.371111111111111,0.253333333333333,0.624444444444444,19
"366","Mateo Jaramillo 5",47,0.25531914893617,-0.57184366618859,445,0.175555555555556,0.446666666666667,0.622222222222222,19
"367","Sebastian Perez 2",35,0.371428571428571,-0.117970536256679,339,0.608888888888889,0.0133333333333333,0.622222222222222,19
"368","Alejandro Molina 4",47,0.297872340425532,-0.603723241531134,448,0.131111111111111,0.477777777777778,0.608888888888889,18
"369","Juan Graciano 2",42,0.30952380952381,-0.385887787918428,416,0.366666666666667,0.24,0.606666666666667,18
"370","Manuela Uribe 5",43,0.232558139534884,-0.627626922658124,449,0.113333333333333,0.491111111111111,0.604444444444444,18
"371","Mr Hassan 1",46,0.239130434782609,-0.564342333631943,443,0.182222222222222,0.424444444444444,0.606666666666667,18
"372","Sebastian Uribe 5",41,0.24390243902439,-0.256402206179045,384,0.515555555555556,0.0866666666666667,0.602222222222222,18
"373","Alejandro Graciano 3",37,0.216216216216216,-0.263088061696021,372,0.508888888888889,0.0533333333333333,0.562222222222222,17
"374","Juan Jaramillo 1",38,0.263157894736842,-0.291253631595183,388,0.475555555555556,0.0977777777777778,0.573333333333333,17
"375","Juan Perez 4",48,0.229166666666667,-0.425275979553979,419,0.328888888888889,0.264444444444444,0.593333333333333,17
"376","Sebastian Ramirez 3",43,0.325581395348837,-0.385990050609473,413,0.364444444444444,0.22,0.584444444444444,17
"377","Alejandro Jaramillo 3",43,0.209302325581395,-0.48710898226984,423,0.264444444444444,0.288888888888889,0.553333333333333,16
"378","Andres Perez 4",45,0.288888888888889,-0.56990209544336,431,0.177777777777778,0.351111111111111,0.528888888888889,16
"379","Fernando Perez 5",42,0.238095238095238,-0.527706386150828,427,0.217777777777778,0.317777777777778,0.535555555555556,16
"380","Manuela Jaramillo 3",45,0.222222222222222,-0.770340142245076,453,0.0222222222222222,0.522222222222222,0.544444444444445,16
"381","Manuela Perez 2",38,0.184210526315789,-0.338562475633977,396,0.431111111111111,0.124444444444444,0.555555555555556,16
"382","Andres Ramirez 5",40,0.35,-0.315611923454991,380,0.455555555555556,0.0711111111111111,0.526666666666667,15
"383","Manuela Chip 5",44,0.181818181818182,-0.747492569808147,450,0.0288888888888889,0.495555555555556,0.524444444444444,15
"384","Manuela Uribe 1",46,0.195652173913043,-0.563896393333721,430,0.186666666666667,0.337777777777778,0.524444444444444,15
"385","Mateo Ramirez 4",44,0.227272727272727,-0.596297123055384,435,0.142222222222222,0.382222222222222,0.524444444444444,15
"386","Sebastian Graciano 1",42,0.285714285714286,-0.382346857533036,401,0.373333333333333,0.153333333333333,0.526666666666667,15
"387","Andres Molina 5",39,0.307692307692308,-0.340089466780859,384,0.428888888888889,0.0866666666666667,0.515555555555556,14
"388","Juan Uribe 2",39,0.282051282051282,-0.411317605162969,405,0.34,0.182222222222222,0.522222222222222,14
"389","Mateo Hassan 3",47,0.25531914893617,-0.604879063121348,437,0.126666666666667,0.391111111111111,0.517777777777778,14
"390","Mr Graciano 1",42,0.142857142857143,-0.724787639920294,448,0.0422222222222222,0.477777777777778,0.52,14
"391","Andrea Chip 1",35,0.285714285714286,-0.269916284410382,329,0.502222222222222,0.00888888888888889,0.511111111111111,13
"392","Fernando Hassan 5",42,0.261904761904762,-0.545726694362256,425,0.202222222222222,0.306666666666667,0.508888888888889,13
"393","Manuela Chip 4",48,0.145833333333333,-0.73713806070639,448,0.0333333333333333,0.477777777777778,0.511111111111111,13
"394","Mr Londono 1",47,0.212765957446809,-0.635805300915458,440,0.102222222222222,0.406666666666667,0.508888888888889,13
"395","Alejandro Hassan 4",39,0.230769230769231,-0.373394763320997,384,0.388888888888889,0.0866666666666667,0.475555555555556,12
"396","Fernando Jaramillo 2",43,0.302325581395349,-0.46582145292953,408,0.286666666666667,0.197777777777778,0.484444444444444,12
"397","Juan Chip 1",40,0.225,-0.53020314982477,418,0.215555555555556,0.26,0.475555555555556,12
"398","Manuela Perez 3",44,0.272727272727273,-0.449968067876042,406,0.306666666666667,0.186666666666667,0.493333333333333,12
"399","Mateo Molina 5",42,0.285714285714286,-0.496290405712491,417,0.253333333333333,0.253333333333333,0.506666666666667,12
"400","Sebastian Jaramillo 3",40,0.25,-0.473921386803442,409,0.275555555555556,0.202222222222222,0.477777777777778,12
"401","Alejandro Londono 4",35,0.285714285714286,-0.342711924913456,362,0.422222222222222,0.0422222222222222,0.464444444444444,11
"402","Fernando Posada 5",43,0.232558139534884,-0.621458134712713,431,0.12,0.351111111111111,0.471111111111111,11
"403","Fernando Ramirez 2",42,0.19047619047619,-0.518193474227238,416,0.224444444444444,0.24,0.464444444444444,11
"404","Juan Hassan 4",44,0.181818181818182,-0.501154792721084,414,0.246666666666667,0.222222222222222,0.468888888888889,11
"405","Alejandro Londono 3",44,0.272727272727273,-0.499939407581433,412,0.248888888888889,0.211111111111111,0.46,10
"406","Andrea Graciano 2",41,0.121951219512195,-0.852117589350386,446,0.00444444444444444,0.455555555555556,0.46,10
"407","Andrea Molina 5",46,0.239130434782609,-0.765908685928213,444,0.0244444444444444,0.435555555555556,0.46,10
"408","Mateo Uribe 3",41,0.146341463414634,-0.680051487719636,438,0.0644444444444444,0.395555555555556,0.46,10
"409","Alejandro Posada 1",39,0.256410256410256,-0.443603916631187,398,0.311111111111111,0.135555555555556,0.446666666666667,9
"410","Andres Perez 5",44,0.159090909090909,-0.677871763517197,436,0.0688888888888889,0.386666666666667,0.455555555555556,9
"411","Andres Posada 2",39,0.333333333333333,-0.447073511526247,400,0.308888888888889,0.146666666666667,0.455555555555556,9
"412","Juan Ramirez 4",42,0.285714285714286,-0.488691007831471,404,0.262222222222222,0.18,0.442222222222222,9
"413","Andres Londono 3",41,0.170731707317073,-0.421650708766946,388,0.335555555555556,0.0977777777777778,0.433333333333333,8
"414","Fernando Graciano 5",37,0.27027027027027,-0.358900796506812,351,0.411111111111111,0.0222222222222222,0.433333333333333,8
"415","Manuela Hassan 5",40,0.125,-0.591884318839405,422,0.146666666666667,0.277777777777778,0.424444444444444,8
"416","Manuela Ramirez 4",44,0.181818181818182,-0.737095028252165,439,0.0355555555555556,0.402222222222222,0.437777777777778,8
"417","Mr Molina 5",38,0.236842105263158,-0.355417199617681,352,0.413333333333333,0.0266666666666667,0.44,8
"418","Fernando Posada 2",44,0.159090909090909,-0.644721274004999,427,0.0955555555555556,0.317777777777778,0.413333333333333,7
"419","Juan Hassan 1",44,0.25,-0.656099234319909,429,0.0911111111111111,0.331111111111111,0.422222222222222,7
"420","Manuela Posada 4",42,0.166666666666667,-0.429376336567678,385,0.326666666666667,0.0888888888888889,0.415555555555556,7
"421","Manuela Ramirez 2",36,0.277777777777778,-0.364598214821656,320,0.406666666666667,0.00444444444444444,0.411111111111111,7
"422","Alejandro Posada 3",43,0.13953488372093,-0.552765827731411,410,0.197777777777778,0.204444444444444,0.402222222222222,6
"423","Andrea Chip 4",45,0.177777777777778,-0.720267234982947,431,0.0488888888888889,0.351111111111111,0.4,6
"424","Andrea Posada 2",45,0.222222222222222,-0.599894891557929,420,0.137777777777778,0.271111111111111,0.408888888888889,6
"425","Andres Chip 2",40,0.2,-0.698136270540972,431,0.0555555555555556,0.351111111111111,0.406666666666667,6
"426","Sebastian Londono 4",47,0.191489361702128,-0.724828649626813,432,0.04,0.362222222222222,0.402222222222222,6
"427","Alejandro Chip 4",38,0.263157894736842,-0.437728696899539,378,0.322222222222222,0.0688888888888889,0.391111111111111,5
"428","Andrea Londono 5",45,0.2,-0.661459633950936,425,0.0866666666666667,0.306666666666667,0.393333333333333,5
"429","Sebastian Graciano 3",31,0.290322580645161,-0.374118830018972,331,0.386666666666667,0.0111111111111111,0.397777777777778,5
"430","Sebastian Hassan 2",43,0.186046511627907,-0.590589553599844,416,0.151111111111111,0.24,0.391111111111111,5
"431","Alejandro Uribe 5",41,0.219512195121951,-0.671248261316004,422,0.0733333333333333,0.277777777777778,0.351111111111111,4
"432","Fernando Londono 4",41,0.292682926829268,-0.483120787890675,395,0.266666666666667,0.12,0.386666666666667,4
"433","Fernando Uribe 3",35,0.228571428571429,-0.419603855868184,356,0.337777777777778,0.0311111111111111,0.368888888888889,4
"434","Mateo Chip 3",37,0.27027027027027,-0.461720681383498,345,0.297777777777778,0.0177777777777778,0.315555555555556,4
"435","Mr Posada 2",43,0.162790697674419,-0.667374875164261,424,0.08,0.297777777777778,0.377777777777778,4
"436","Andres Uribe 1",37,0.162162162162162,-0.462522792606484,341,0.295555555555556,0.0155555555555556,0.311111111111111,3
"437","Juan Posada 2",40,0.2,-0.622375556321033,404,0.117777777777778,0.18,0.297777777777778,3
"438","Manuela Chip 3",41,0.195121951219512,-0.54236855164067,388,0.208888888888889,0.0977777777777778,0.306666666666667,3
"439","Sebastian Chip 2",43,0.162790697674419,-0.602328810078473,398,0.135555555555556,0.135555555555556,0.271111111111111,3
"440","Alejandro Uribe 4",40,0.2,-0.670847019927241,403,0.0755555555555556,0.166666666666667,0.242222222222222,2
"441","Fernando Hassan 4",42,0.19047619047619,-0.66134490902498,404,0.0888888888888889,0.18,0.268888888888889,2
"442","Fernando Jaramillo 4",37,0.243243243243243,-0.504346197329241,347,0.233333333333333,0.02,0.253333333333333,2
"443","Manuela Londono 3",35,0.228571428571429,-0.502185273265135,316,0.244444444444444,0.00222222222222222,0.246666666666667,2
"444","Mr Londono 5",45,0.133333333333333,-0.880512064535286,417,0.00222222222222222,0.253333333333333,0.255555555555556,2
"445","Alejandro Londono 5",39,0.256410256410256,-0.614732736086845,386,0.122222222222222,0.0911111111111111,0.213333333333333,1
"446","Juan Ramirez 5",39,0.205128205128205,-0.56375618820209,359,0.191111111111111,0.0377777777777778,0.228888888888889,1
"447","Mr Londono 2",40,0.2,-0.728307641889516,396,0.0377777777777778,0.124444444444444,0.162222222222222,1
"448","Mr Ramirez 2",42,0.19047619047619,-0.77942477437151,398,0.0133333333333333,0.135555555555556,0.148888888888889,1
"449","Andrea Perez 2",39,0.102564102564103,-0.745348341010663,375,0.0311111111111111,0.0622222222222222,0.0933333333333333,0
"450","Mr Perez 4",39,0.205128205128205,-0.66739549006258,374,0.0777777777777778,0.0555555555555556,0.133333333333333,0
